score,level,severity,value,defanged,type,threat,sources,country,vt_detections,abuse_score,age_days,confidence,first_seen,source,reference
55,media,media,ictsaconsultores.com,ictsaconsultores[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,idealsteel.com.br,idealsteel[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,idealway.com.my,idealway[.]com[.]my,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,iesinmaculadavieira.es,iesinmaculadavieira[.]es,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,igpc.najah.edu,igpc[.]najah[.]edu,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,iindividual.co,iindividual[.]co,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:14 UTC,ThreatFox,
55,media,media,herpendalvallei.be,herpendalvallei[.]be,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,herzfabrik-vogtland.de,herzfabrik-vogtland[.]de,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hfcskaboolpur.com,hfcskaboolpur[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hfcssrihargobindpur.com,hfcssrihargobindpur[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hgwater.vn,hgwater[.]vn,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hiphopunited.net,hiphopunited[.]net,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hitbamas.com,hitbamas[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hnhpapa.com,hnhpapa[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hnpmarketing.co.za,hnpmarketing[.]co[.]za,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hoardingcleanupcarrollton.com,hoardingcleanupcarrollton[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,holyfamilyconventschool.com,holyfamilyconventschool[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,homesbyrusticappeal.com,homesbyrusticappeal[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,homesight.tech,homesight[.]tech,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,horaire-trains.fr,horaire-trains[.]fr,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hospitaldebertioga.com.br,hospitaldebertioga[.]com[.]br,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hostelbliss.com,hostelbliss[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,hotals.net,hotals[.]net,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:13 UTC,ThreatFox,
55,media,media,gueriretresterensante.com,gueriretresterensante[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,gulabgoodness.com,gulabgoodness[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,gulf-tourism.net,gulf-tourism[.]net,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,gurustech.co.zw,gurustech[.]co[.]zw,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,h2o-expertise.com,h2o-expertise[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,habitat-veranda.fr,habitat-veranda[.]fr,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hadaretmodon.com,hadaretmodon[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hailebang.com,hailebang[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hamroschool.com,hamroschool[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,happydreamadventure.com,happydreamadventure[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,happyhatterparties.co.uk,happyhatterparties[.]co[.]uk,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hardbeatnews.com,hardbeatnews[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hardyrenovations.net,hardyrenovations[.]net,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,harrisonshandymen.com.au,harrisonshandymen[.]com[.]au,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hartmodeyfoundation.com,hartmodeyfoundation[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hasparke.com,hasparke[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,hctinteligencia.adv.br,hctinteligencia[.]adv[.]br,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,healthbeepk.com,healthbeepk[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,healthyliving.gr,healthyliving[.]gr,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,heaventextilebd.com,heaventextilebd[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:12 UTC,ThreatFox,
55,media,media,ghoshona26march.net,ghoshona26march[.]net,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,giannigomme.com,giannigomme[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,ginkyo-karate.be,ginkyo-karate[.]be,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,giud.org,giud[.]org,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,globalednovation.com.mm,globalednovation[.]com[.]mm,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,glrarquitectos.com,glrarquitectos[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,gndchbs.com,gndchbs[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,gramsci21napoli.it,gramsci21napoli[.]it,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,granderistorazione.it,granderistorazione[.]it,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,greattennis.co.za,greattennis[.]co[.]za,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,greenhigh.de,greenhigh[.]de,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,gridcomercio.com,gridcomercio[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,groupedsie.fr,groupedsie[.]fr,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,growdigital.com,growdigital[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,grsic.com,grsic[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,grupoforpa.com,grupoforpa[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,grupoguaro.com,grupoguaro[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,guaranty.gsapple.ir,guaranty[.]gsapple[.]ir,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:11 UTC,ThreatFox,
55,media,media,freedomtcservicesllc.com,freedomtcservicesllc[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:10 UTC,ThreatFox,
55,media,media,friendlytourguidemadagascar.com,friendlytourguidemadagascar[.]com,domain,IClickFix,ThreatFox,,,,0,100,2026-09-23 07:31:10 UTC,ThreatFox,
